Unnamed: 0,Supplier Name,Region,Country,Function,Service,Avg. Cost,Rating,Average Delivery Time,Number of escalations,Year,Resources,Score
5153,HCA Healthcare,Europe,Switzerland,Hardware Solutions,Internet & Catalog Retail,299300,94,210,179,2020,1837,63
5154,HCA Healthcare,APAC,UAE,Hardware Solutions,Health Care Equipment & Svcs,301600,80,137,53,2015,1047,73
5155,HCA Healthcare,APAC,India,Hardware Solutions,Health Care Equipment & Svcs,328800,82,136,271,2016,5940,48
5156,HCA Healthcare,North America,US,Hardware Solutions,Health Care Equipment & Svcs,437600,75,143,69,2017,6818,54
5157,HCA Healthcare,APAC,South Korea,Hardware Solutions,Health Care Equipment & Svcs,360600,84,376,100,2018,7511,46
5158,HCA Healthcare,North America,US,Hardware Solutions,Health Care Equipment & Svcs,459600,70,182,61,2019,1929,61
5159,HCA Healthcare,Europe,France,Hardware Solutions,Health Care Equipment & Svcs,117400,70,383,37,2020,9657,52
5160,HCA Healthcare,Europe,Germany,Hardware Solutions,Electronics,353200,70,394,282,2015,6522,32
5161,HCA Healthcare,APAC,China,Hardware Solutions,Electronics,124900,79,345,223,2016,4315,54
5162,HCA Healthcare,APAC,Japan,Hardware Solutions,Electronics,179700,73,342,144,2017,8081,48
5163,HCA Healthcare,APAC,Saudi Arabia,Hardware Solutions,Electronics,490100,76,209,61,2018,2503,59
5164,HCA Healthcare,Europe,France,Hardware Solutions,Electronics,494300,84,195,298,2019,1388,47
5165,HCA Healthcare,APAC,UAE,Hardware Solutions,Electronics,138800,84,377,183,2020,1909,60
5166,HCA Healthcare,APAC,UAE,Hardware Solutions,Electrical Equipment,232400,83,115,267,2015,6461,53
5167,HCA Healthcare,Europe,Switzerland,Hardware Solutions,Electrical Equipment,472300,77,342,107,2016,6187,44
5168,HCA Healthcare,APAC,Saudi Arabia,Hardware Solutions,Electrical Equipment,357100,82,398,159,2017,1338,53
5169,HCA Healthcare,APAC,Taiwan,Hardware Solutions,Electrical Equipment,481900,82,266,234,2018,8605,34
5170,HCA Healthcare,APAC,Indonesia,Hardware Solutions,Electrical Equipment,239000,79,231,170,2019,3237,60
5171,HCA Healthcare,Europe,France,Hardware Solutions,Electrical Equipment,331100,94,107,252,2020,5772,54
5172,HCA Healthcare,APAC,China,Hardware Solutions,Consumer Financial Services,281800,75,191,45,2015,3376,67
5173,HCA Healthcare,APAC,Singapore,Hardware Solutions,Consumer Financial Services,279500,89,395,267,2016,7044,39
5174,HCA Healthcare,Europe,France,Hardware Solutions,Consumer Financial Services,478600,73,173,37,2017,9864,47
5175,HCA Healthcare,APAC,Taiwan,Hardware Solutions,Consumer Financial Services,375100,72,128,147,2018,6077,53
5176,HCA Healthcare,APAC,Indonesia,Hardware Solutions,Consumer Financial Services,135000,81,268,214,2019,6062,54
5177,HCA Healthcare,North America,Canada,Hardware Solutions,Consumer Financial Services,262200,78,145,63,2020,8843,58
5178,HCA Healthcare,APAC,Saudi Arabia,Hardware Solutions,Computer Services,170600,87,455,123,2015,9072,46
5179,HCA Healthcare,APAC,India,Hardware Solutions,Computer Services,442700,89,272,230,2016,5285,44
5180,HCA Healthcare,Europe,Germany,Hardware Solutions,Computer Services,115500,77,248,108,2017,2437,69
5181,HCA Healthcare,APAC,Japan,Hardware Solutions,Computer Services,255800,90,186,250,2018,2158,60
5182,HCA Healthcare,APAC,UAE,Hardware Solutions,Computer Services,334000,88,115,271,2019,2634,57
5183,HCA Healthcare,APAC,Australia,Hardware Solutions,Computer Services,217800,94,407,99,2020,5700,56
5184,HCA Healthcare,APAC,India,Hardware Solutions,Computer Hardware,155200,77,289,279,2015,5189,49
5185,HCA Healthcare,APAC,Singapore,Hardware Solutions,Computer Hardware,280300,75,473,176,2016,2097,49
5186,HCA Healthcare,APAC,Taiwan,Hardware Solutions,Computer Hardware,400200,71,241,33,2017,4469,58
5187,HCA Healthcare,APAC,Singapore,Hardware Solutions,Computer Hardware,212300,91,307,279,2018,2207,55
5188,HCA Healthcare,Europe,Netherlands,Hardware Solutions,Computer Hardware,471300,70,451,59,2019,4506,44
5189,HCA Healthcare,Europe,Switzerland,Hardware Solutions,Computer Hardware,230300,71,408,61,2020,3472,58
5190,HCA Healthcare,APAC,Singapore,Hardware Solutions,Communications Equipment,122800,90,228,140,2015,7480,60
5191,HCA Healthcare,Europe,Netherlands,Hardware Solutions,Communications Equipment,443300,94,310,151,2016,6853,45
5192,HCA Healthcare,North America,Canada,Hardware Solutions,Communications Equipment,169800,94,129,220,2017,4109,65
5193,HCA Healthcare,Europe,Switzerland,Hardware Solutions,Communications Equipment,340600,70,187,99,2018,6458,54
5194,HCA Healthcare,APAC,China,Hardware Solutions,Communications Equipment,221000,72,232,177,2019,2587,60
5195,HCA Healthcare,APAC,Indonesia,Hardware Solutions,Communications Equipment,126000,92,292,63,2020,1182,76
5196,HCA Healthcare,APAC,India,Hardware Solutions,Business & Personal Services,429100,78,454,91,2015,9374,36
5197,HCA Healthcare,Europe,Netherlands,Hardware Solutions,Business & Personal Services,233900,87,124,155,2016,4255,65
5198,HCA Healthcare,APAC,China,Hardware Solutions,Business & Personal Services,312600,73,454,266,2017,1703,43
5199,HCA Healthcare,APAC,Singapore,Hardware Solutions,Business & Personal Services,220600,92,385,45,2018,2618,66
5200,HCA Healthcare,APAC,Australia,Hardware Solutions,Business & Personal Services,486500,88,376,41,2019,1834,57
5201,HCA Healthcare,North America,Canada,Hardware Solutions,Business & Personal Services,350000,94,395,172,2020,5504,47
5202,HCA Healthcare,APAC,India,Hardware Solutions,Broadcasting & Cable,475500,81,351,63,2015,2689,54
5203,HCA Healthcare,Europe,Switzerland,Hardware Solutions,Broadcasting & Cable,425600,95,219,151,2016,1830,60
5204,HCA Healthcare,Europe,Switzerland,Hardware Solutions,Broadcasting & Cable,131500,73,358,166,2017,1604,61
5205,HCA Healthcare,Europe,France,Hardware Solutions,Broadcasting & Cable,377700,83,447,126,2018,3556,48
5206,HCA Healthcare,APAC,India,Hardware Solutions,Broadcasting & Cable,372900,75,110,220,2019,7926,46
5207,HCA Healthcare,Europe,Norway,Hardware Solutions,Broadcasting & Cable,486700,82,459,160,2020,7575,33
5208,AbbVie,APAC,Singapore,Hardware Solutions,Telecommunications services,380900,87,133,217,2015,9944,43
5209,AbbVie,APAC,UAE,Hardware Solutions,Telecommunications services,365400,80,379,231,2016,3023,45
5210,AbbVie,Europe,Netherlands,Hardware Solutions,Telecommunications services,493500,93,242,59,2017,9071,48
5211,AbbVie,APAC,South Korea,Hardware Solutions,Telecommunications services,450000,72,261,30,2018,5145,54
5212,AbbVie,Europe,Netherlands,Hardware Solutions,Telecommunications services,320400,94,156,71,2019,5191,65
5213,AbbVie,APAC,Indonesia,Hardware Solutions,Telecommunications services,336300,81,463,291,2020,6187,33
5214,AbbVie,APAC,UAE,Hardware Solutions,Software & Programming,421800,72,428,294,2015,3921,33
5215,AbbVie,APAC,China,Hardware Solutions,Software & Programming,338300,88,127,131,2016,3226,65
5216,AbbVie,North America,US,Hardware Solutions,Software & Programming,426800,77,303,178,2017,7332,40
5217,AbbVie,Europe,Netherlands,Hardware Solutions,Software & Programming,367600,80,324,124,2018,9555,41
5218,AbbVie,Europe,Netherlands,Hardware Solutions,Software & Programming,439800,70,428,247,2019,5935,31
5219,AbbVie,APAC,UAE,Hardware Solutions,Software & Programming,446100,70,195,239,2020,7274,38
5220,AbbVie,APAC,Japan,Hardware Solutions,Semiconductors,259500,92,360,43,2015,6078,59
5221,AbbVie,APAC,India,Hardware Solutions,Semiconductors,275000,72,119,120,2016,5094,61
5222,AbbVie,Europe,France,Hardware Solutions,Semiconductors,247300,83,387,167,2017,7038,46
5223,AbbVie,APAC,Saudi Arabia,Hardware Solutions,Semiconductors,165500,90,464,199,2018,6883,46
5224,AbbVie,APAC,Indonesia,Hardware Solutions,Semiconductors,185200,74,282,111,2019,9237,51
5225,AbbVie,APAC,Singapore,Hardware Solutions,Semiconductors,448000,80,330,116,2020,4673,48
5226,AbbVie,APAC,South Korea,Hardware Solutions,Recreational Products,410700,78,305,87,2015,6470,49
5227,AbbVie,Europe,Norway,Hardware Solutions,Recreational Products,392200,76,286,70,2016,4232,55
5228,AbbVie,APAC,Taiwan,Hardware Solutions,Recreational Products,489700,73,254,30,2017,5402,52
5229,AbbVie,APAC,Saudi Arabia,Hardware Solutions,Recreational Products,117500,79,332,134,2018,6578,56
5230,AbbVie,Europe,Switzerland,Hardware Solutions,Recreational Products,485100,79,104,286,2019,9454,35
5231,AbbVie,North America,Canada,Hardware Solutions,Recreational Products,388700,89,205,121,2020,4168,58
5232,AbbVie,APAC,Australia,Hardware Solutions,Internet & Catalog Retail,405100,93,221,191,2015,4654,52
5233,AbbVie,Europe,Switzerland,Hardware Solutions,Internet & Catalog Retail,107000,74,153,149,2016,7513,60
5234,AbbVie,APAC,UAE,Hardware Solutions,Internet & Catalog Retail,336200,89,444,126,2017,2838,53
5235,AbbVie,APAC,Saudi Arabia,Hardware Solutions,Internet & Catalog Retail,155700,72,344,201,2018,6720,48
5236,AbbVie,APAC,India,Hardware Solutions,Internet & Catalog Retail,242700,89,238,224,2019,4627,55
5237,AbbVie,APAC,China,Hardware Solutions,Internet & Catalog Retail,438000,85,475,178,2020,2349,44
5238,AbbVie,APAC,India,Hardware Solutions,Health Care Equipment & Svcs,143900,70,327,164,2015,7926,49
5239,AbbVie,North America,US,Hardware Solutions,Health Care Equipment & Svcs,342000,87,253,42,2016,3241,65
5240,AbbVie,Europe,Germany,Hardware Solutions,Health Care Equipment & Svcs,104600,78,110,146,2017,1239,75
5241,AbbVie,APAC,Taiwan,Hardware Solutions,Health Care Equipment & Svcs,125000,90,223,292,2018,3023,59
5242,AbbVie,APAC,Saudi Arabia,Hardware Solutions,Health Care Equipment & Svcs,135700,72,173,300,2019,1160,60
5243,AbbVie,Europe,France,Hardware Solutions,Health Care Equipment & Svcs,310700,73,210,212,2020,2768,55
5244,AbbVie,North America,US,Hardware Solutions,Electronics,490500,78,166,204,2015,2584,51
5245,AbbVie,APAC,Japan,Hardware Solutions,Electronics,216500,76,116,192,2016,7826,54
5246,AbbVie,APAC,Indonesia,Hardware Solutions,Electronics,105000,79,199,257,2017,7293,52
5247,AbbVie,North America,Canada,Hardware Solutions,Electronics,282400,91,418,211,2018,8040,40
5248,AbbVie,APAC,Australia,Hardware Solutions,Electronics,480600,89,435,141,2019,2560,47
5249,AbbVie,APAC,Saudi Arabia,Hardware Solutions,Electronics,219200,80,256,96,2020,2080,67
5250,AbbVie,Europe,Norway,Hardware Solutions,Electrical Equipment,321400,88,434,129,2015,9183,41
5251,AbbVie,APAC,China,Hardware Solutions,Electrical Equipment,127500,81,348,89,2016,9796,52
5252,AbbVie,Europe,Norway,Hardware Solutions,Electrical Equipment,372000,71,462,254,2017,8167,28
5253,AbbVie,APAC,UAE,Hardware Solutions,Electrical Equipment,185400,90,179,204,2018,4954,61
5254,AbbVie,Europe,Netherlands,Hardware Solutions,Electrical Equipment,115000,85,212,229,2019,8000,53
5255,AbbVie,North America,Canada,Hardware Solutions,Electrical Equipment,202900,84,183,72,2020,2738,72
5256,AbbVie,APAC,Australia,Hardware Solutions,Consumer Financial Services,488700,80,284,162,2015,3572,48
5257,AbbVie,Europe,Norway,Hardware Solutions,Consumer Financial Services,148100,70,189,69,2016,2025,72
5258,AbbVie,Europe,Switzerland,Hardware Solutions,Consumer Financial Services,220500,91,427,192,2017,4149,51
5259,AbbVie,APAC,UAE,Hardware Solutions,Consumer Financial Services,398800,86,198,100,2018,3440,60
5260,AbbVie,Europe,Germany,Hardware Solutions,Consumer Financial Services,108000,85,118,298,2019,6592,56
5261,AbbVie,North America,US,Hardware Solutions,Consumer Financial Services,317300,95,205,278,2020,9033,42
5262,AbbVie,Europe,Norway,Hardware Solutions,Computer Services,246300,80,257,117,2015,6370,56
5263,AbbVie,APAC,Japan,Hardware Solutions,Computer Services,116500,80,439,166,2016,2430,58
5264,AbbVie,APAC,India,Hardware Solutions,Computer Services,135200,82,162,218,2017,4725,61
5265,AbbVie,APAC,Australia,Hardware Solutions,Computer Services,323100,80,119,261,2018,7421,47
5266,AbbVie,Europe,Germany,Hardware Solutions,Computer Services,215200,91,251,168,2019,6034,57
5267,AbbVie,APAC,Japan,Hardware Solutions,Computer Services,427000,95,430,155,2020,8137,38
5268,AbbVie,APAC,Australia,Hardware Solutions,Computer Hardware,141300,93,412,229,2015,5855,50
5269,AbbVie,APAC,Japan,Hardware Solutions,Computer Hardware,448700,75,240,237,2016,6063,40
5270,AbbVie,APAC,Saudi Arabia,Hardware Solutions,Computer Hardware,410900,91,291,280,2017,8858,34
5271,AbbVie,APAC,Saudi Arabia,Hardware Solutions,Computer Hardware,108600,75,388,85,2018,8689,52
5272,AbbVie,APAC,India,Hardware Solutions,Computer Hardware,107900,78,216,192,2019,9227,52
5273,AbbVie,APAC,Taiwan,Hardware Solutions,Computer Hardware,103900,70,107,289,2020,4144,59
5274,AbbVie,APAC,UAE,Hardware Solutions,Communications Equipment,470500,71,405,40,2015,7199,42
5275,AbbVie,APAC,Saudi Arabia,Hardware Solutions,Communications Equipment,324000,85,132,173,2016,4468,59
5276,AbbVie,Europe,France,Hardware Solutions,Communications Equipment,406100,86,297,45,2017,3526,59
5277,AbbVie,APAC,Taiwan,Hardware Solutions,Communications Equipment,203900,74,213,286,2018,3190,53
5278,AbbVie,Europe,Germany,Hardware Solutions,Communications Equipment,436900,95,96,131,2019,1001,68
5279,AbbVie,North America,US,Hardware Solutions,Communications Equipment,377900,79,284,40,2020,4227,59
5280,AbbVie,APAC,China,Hardware Solutions,Business & Personal Services,114700,95,354,108,2015,5715,62
5281,AbbVie,APAC,Singapore,Hardware Solutions,Business & Personal Services,472600,82,117,60,2016,1222,67
5282,AbbVie,North America,Canada,Hardware Solutions,Business & Personal Services,246700,83,250,101,2017,8372,54
5283,AbbVie,Europe,Norway,Hardware Solutions,Business & Personal Services,331500,88,322,128,2018,5688,52
5284,AbbVie,Europe,Norway,Hardware Solutions,Business & Personal Services,116000,80,191,239,2019,8500,51
5285,AbbVie,APAC,UAE,Hardware Solutions,Business & Personal Services,322000,80,317,49,2020,5435,57
5286,AbbVie,APAC,Japan,Hardware Solutions,Broadcasting & Cable,253400,90,180,216,2015,9287,48
5287,AbbVie,APAC,UAE,Hardware Solutions,Broadcasting & Cable,315100,81,346,288,2016,1702,47
5288,AbbVie,Europe,Norway,Hardware Solutions,Broadcasting & Cable,325800,79,451,194,2017,8806,34
5289,AbbVie,North America,US,Hardware Solutions,Broadcasting & Cable,395200,94,194,62,2018,7411,57
5290,AbbVie,APAC,Singapore,Hardware Solutions,Broadcasting & Cable,463600,90,278,98,2019,3854,55
5291,AbbVie,APAC,Indonesia,Hardware Solutions,Broadcasting & Cable,467600,74,260,174,2020,1218,52
5292,Dow,North America,US,Software Solutions,Telecommunications services,359400,95,204,286,2015,1533,55
5293,Dow,North America,Canada,Software Solutions,Telecommunications services,137600,72,317,72,2016,8161,55
5294,Dow,North America,Canada,Software Solutions,Telecommunications services,462200,70,419,258,2017,2722,36
5295,Dow,APAC,UAE,Software Solutions,Telecommunications services,130100,78,187,114,2018,3170,69
5296,Dow,APAC,Japan,Software Solutions,Telecommunications services,244600,79,192,86,2019,6901,59
5297,Dow,APAC,Indonesia,Software Solutions,Telecommunications services,196400,83,409,181,2020,9942,41
5298,Dow,APAC,Taiwan,Software Solutions,Software & Programming,357100,73,124,290,2015,3187,50
5299,Dow,APAC,Saudi Arabia,Software Solutions,Software & Programming,276700,78,148,79,2016,2650,69
5300,Dow,APAC,South Korea,Software Solutions,Software & Programming,476900,73,281,239,2017,7666,33
5301,Dow,Europe,Netherlands,Software Solutions,Software & Programming,152000,70,213,219,2018,9852,45
5302,Dow,Europe,Netherlands,Software Solutions,Software & Programming,344300,70,239,175,2019,3048,53
5303,Dow,APAC,South Korea,Software Solutions,Software & Programming,327300,84,375,143,2020,6118,47
5304,Dow,APAC,UAE,Software Solutions,Semiconductors,389200,81,181,53,2015,5369,60
5305,Dow,Europe,France,Software Solutions,Semiconductors,425400,93,275,222,2016,8125,40
5306,Dow,North America,US,Software Solutions,Semiconductors,305900,71,470,56,2017,3335,53
5307,Dow,APAC,Japan,Software Solutions,Semiconductors,411300,76,151,289,2018,3211,48
5308,Dow,APAC,China,Software Solutions,Semiconductors,326000,94,430,178,2019,1525,54
5309,Dow,APAC,Japan,Software Solutions,Semiconductors,251900,72,407,249,2020,5603,40
5310,Dow,Europe,France,Software Solutions,Recreational Products,310100,70,301,195,2015,6087,45
5311,Dow,Europe,France,Software Solutions,Recreational Products,218800,79,223,234,2016,2907,57
5312,Dow,APAC,South Korea,Software Solutions,Recreational Products,418100,72,342,53,2017,2326,56
5313,Dow,APAC,India,Software Solutions,Recreational Products,472600,74,479,161,2018,7854,30
5314,Dow,APAC,China,Software Solutions,Recreational Products,320700,80,336,203,2019,2999,50
5315,Dow,Europe,France,Software Solutions,Recreational Products,197200,75,108,38,2020,4275,72
5316,Dow,Europe,Netherlands,Software Solutions,Internet & Catalog Retail,134500,73,130,183,2015,3293,66
5317,Dow,North America,US,Software Solutions,Internet & Catalog Retail,355300,72,459,73,2016,7607,42
5318,Dow,Europe,Switzerland,Software Solutions,Internet & Catalog Retail,417800,84,461,222,2017,4932,37
5319,Dow,APAC,UAE,Software Solutions,Internet & Catalog Retail,499300,84,245,93,2018,3495,54
5320,Dow,APAC,India,Software Solutions,Internet & Catalog Retail,352100,84,165,175,2019,4795,55
5321,Dow,North America,Canada,Software Solutions,Internet & Catalog Retail,421100,71,356,121,2020,6935,41
5322,Dow,North America,Canada,Software Solutions,Health Care Equipment & Svcs,498700,74,128,206,2015,9180,38
5323,Dow,APAC,Taiwan,Software Solutions,Health Care Equipment & Svcs,434400,76,410,51,2016,7401,43
5324,Dow,APAC,Saudi Arabia,Software Solutions,Health Care Equipment & Svcs,489200,85,262,126,2017,5801,47
5325,Dow,APAC,China,Software Solutions,Health Care Equipment & Svcs,221300,77,239,264,2018,5248,49
5326,Dow,APAC,South Korea,Software Solutions,Health Care Equipment & Svcs,245700,82,440,174,2019,4244,49
5327,Dow,APAC,Japan,Software Solutions,Health Care Equipment & Svcs,222200,77,248,198,2020,6284,51
5328,Dow,Europe,Netherlands,Software Solutions,Electronics,124400,70,416,179,2015,9829,41
5329,Dow,North America,US,Software Solutions,Electronics,173700,83,134,185,2016,3383,66
5330,Dow,APAC,Taiwan,Software Solutions,Electronics,290000,84,288,137,2017,3492,58
5331,Dow,APAC,China,Software Solutions,Electronics,482400,78,114,266,2018,4613,45
5332,Dow,APAC,Singapore,Software Solutions,Electronics,165600,81,376,287,2019,2773,50
5333,Dow,APAC,Japan,Software Solutions,Electronics,369900,78,96,290,2020,1736,55
