Supplier Name,Region,Country,Function,Service,Avg. Cost,Rating,Average Delivery Time,Number of escalations,Year,Resources,Score
Tesla,Europe,Netherlands,Hardware Solutions,Internet & Catalog Retail,216700,76,211,118,2019,6781,57
Tesla,Europe,France,Hardware Solutions,Internet & Catalog Retail,485800,78,429,108,2020,3789,44
Tesla,Europe,Germany,Hardware Solutions,Health Care Equipment & Svcs,269900,74,231,270,2015,7200,43
Tesla,APAC,Taiwan,Hardware Solutions,Health Care Equipment & Svcs,476600,91,284,41,2016,6669,52
Tesla,APAC,Taiwan,Hardware Solutions,Health Care Equipment & Svcs,460000,84,431,293,2017,1933,38
Tesla,APAC,South Korea,Hardware Solutions,Health Care Equipment & Svcs,238500,70,177,253,2018,3018,55
Tesla,APAC,China,Hardware Solutions,Health Care Equipment & Svcs,487400,78,245,182,2019,4325,46
Tesla,APAC,South Korea,Hardware Solutions,Health Care Equipment & Svcs,473800,70,159,44,2020,1614,63
Tesla,APAC,Saudi Arabia,Hardware Solutions,Electronics,356200,71,200,180,2015,8568,43
Tesla,North America,Canada,Hardware Solutions,Electronics,297900,90,356,72,2016,1670,64
Tesla,APAC,Japan,Hardware Solutions,Electronics,437900,70,143,240,2017,7235,41
Tesla,APAC,Singapore,Hardware Solutions,Electronics,424800,86,158,48,2018,7355,57
Tesla,APAC,Saudi Arabia,Hardware Solutions,Electronics,347700,80,414,112,2019,9450,39
Tesla,APAC,Indonesia,Hardware Solutions,Electronics,443200,74,112,264,2020,2802,50
Tesla,APAC,Taiwan,Hardware Solutions,Electrical Equipment,144300,93,288,138,2015,6858,59
Tesla,Europe,Switzerland,Hardware Solutions,Electrical Equipment,277700,80,310,115,2016,8196,49
Tesla,Europe,Germany,Hardware Solutions,Electrical Equipment,402100,94,195,251,2017,3293,52
Tesla,APAC,India,Hardware Solutions,Electrical Equipment,338200,90,227,66,2018,4210,63
Tesla,APAC,South Korea,Hardware Solutions,Electrical Equipment,183100,79,325,293,2019,8424,39
Tesla,Europe,Netherlands,Hardware Solutions,Electrical Equipment,213200,87,347,133,2020,8837,49
Tesla,North America,Canada,Hardware Solutions,Consumer Financial Services,236100,95,110,112,2015,7608,63
Tesla,Europe,Netherlands,Hardware Solutions,Consumer Financial Services,320300,83,208,46,2016,2884,67
Tesla,APAC,India,Hardware Solutions,Consumer Financial Services,302800,79,179,192,2017,4663,55
Tesla,APAC,South Korea,Hardware Solutions,Consumer Financial Services,268400,85,155,270,2018,8888,45
Tesla,APAC,Saudi Arabia,Hardware Solutions,Consumer Financial Services,494400,86,464,123,2019,9920,31
Tesla,APAC,India,Hardware Solutions,Consumer Financial Services,236100,85,120,203,2020,9262,51
Tesla,North America,US,Hardware Solutions,Computer Services,161600,92,463,287,2015,5645,43
Tesla,Europe,Germany,Hardware Solutions,Computer Services,170200,91,91,126,2016,6488,67
Tesla,APAC,India,Hardware Solutions,Computer Services,470100,85,187,134,2017,1182,60
Tesla,Europe,France,Hardware Solutions,Computer Services,401600,81,424,253,2018,3266,40
Tesla,Europe,Norway,Hardware Solutions,Computer Services,396000,80,476,133,2019,4294,44
Tesla,Europe,Norway,Hardware Solutions,Computer Services,417500,80,385,287,2020,7657,30
Tesla,APAC,UAE,Hardware Solutions,Computer Hardware,356100,82,469,106,2015,6730,43
Tesla,APAC,UAE,Hardware Solutions,Computer Hardware,366100,71,368,169,2016,8437,37
Tesla,APAC,UAE,Hardware Solutions,Computer Hardware,366600,77,248,60,2017,9796,48
Tesla,APAC,Japan,Hardware Solutions,Computer Hardware,390200,71,228,158,2018,4330,51
Tesla,APAC,Indonesia,Hardware Solutions,Computer Hardware,410900,86,254,102,2019,8385,48
Tesla,Europe,Netherlands,Hardware Solutions,Computer Hardware,382000,95,131,274,2020,9562,42
Tesla,Europe,Norway,Hardware Solutions,Communications Equipment,371700,83,95,61,2015,1499,72
Tesla,APAC,China,Hardware Solutions,Communications Equipment,364300,86,275,253,2016,4062,47
Tesla,APAC,Japan,Hardware Solutions,Communications Equipment,470500,88,218,225,2017,1162,53
Tesla,APAC,China,Hardware Solutions,Communications Equipment,228000,77,461,58,2018,1038,62
Tesla,North America,Canada,Hardware Solutions,Communications Equipment,196800,74,449,183,2019,9796,37
Tesla,APAC,Indonesia,Hardware Solutions,Communications Equipment,264100,84,298,198,2020,3668,54
Tesla,APAC,Japan,Hardware Solutions,Business & Personal Services,145400,86,475,53,2015,7624,54
Tesla,APAC,Japan,Hardware Solutions,Business & Personal Services,176900,85,460,229,2016,3721,49
Tesla,APAC,Japan,Hardware Solutions,Business & Personal Services,152300,74,405,32,2017,8940,53
Tesla,Europe,Switzerland,Hardware Solutions,Business & Personal Services,351600,92,395,89,2018,7346,48
Tesla,APAC,Australia,Hardware Solutions,Business & Personal Services,151800,81,458,172,2019,2322,56
Tesla,Europe,France,Hardware Solutions,Business & Personal Services,154200,88,480,231,2020,6886,43
Tesla,APAC,Saudi Arabia,Hardware Solutions,Broadcasting & Cable,149000,93,197,34,2015,4055,75
Tesla,APAC,Saudi Arabia,Hardware Solutions,Broadcasting & Cable,391200,89,214,118,2016,9036,48
Tesla,Europe,Germany,Hardware Solutions,Broadcasting & Cable,340000,82,106,170,2017,3515,61
Tesla,Europe,Germany,Hardware Solutions,Broadcasting & Cable,259100,91,386,93,2018,4679,57
Tesla,Europe,Switzerland,Hardware Solutions,Broadcasting & Cable,328300,83,448,58,2019,8733,44
Tesla,APAC,India,Hardware Solutions,Broadcasting & Cable,157700,90,341,158,2020,4736,58
Allstate,Europe,Norway,HR,Telecommunications services,387600,71,319,157,2015,9171,37
Allstate,North America,Canada,HR,Telecommunications services,153000,88,330,98,2016,6621,59
Allstate,APAC,India,HR,Telecommunications services,146200,81,163,155,2017,1561,71
Allstate,APAC,UAE,HR,Telecommunications services,215900,91,431,82,2018,5209,57
Allstate,North America,Canada,HR,Telecommunications services,321100,88,198,85,2019,6586,59
Allstate,APAC,China,HR,Telecommunications services,477800,83,179,104,2020,8239,47
Allstate,Europe,Switzerland,HR,Software & Programming,411600,74,208,103,2015,3306,57
Allstate,Europe,Germany,HR,Software & Programming,469000,74,467,74,2016,5011,42
Allstate,North America,Canada,HR,Software & Programming,239000,81,380,107,2017,5825,53
Allstate,Europe,Netherlands,HR,Software & Programming,413500,78,305,286,2018,6472,35
Allstate,Europe,Germany,HR,Software & Programming,388100,83,378,56,2019,6086,50
Allstate,APAC,India,HR,Software & Programming,234100,90,341,164,2020,6440,52
Allstate,North America,Canada,HR,Semiconductors,326000,89,224,124,2015,9678,49
Allstate,North America,Canada,HR,Semiconductors,382500,78,452,55,2016,4727,49
Allstate,Europe,Germany,HR,Semiconductors,452500,92,237,272,2017,1392,50
Allstate,Europe,Switzerland,HR,Semiconductors,407700,91,406,64,2018,4468,53
Allstate,Europe,Norway,HR,Semiconductors,215900,78,302,257,2019,4310,49
Allstate,APAC,Indonesia,HR,Semiconductors,144400,77,419,244,2020,1183,54
Allstate,APAC,Taiwan,HR,Recreational Products,479700,83,362,41,2015,9285,42
Allstate,APAC,China,HR,Recreational Products,178400,81,165,213,2016,3027,63
Allstate,Europe,Norway,HR,Recreational Products,343100,93,155,213,2017,6683,52
Allstate,APAC,India,HR,Recreational Products,403200,75,365,213,2018,4104,42
Allstate,Europe,Netherlands,HR,Recreational Products,207300,73,326,236,2019,6279,45
Allstate,APAC,India,HR,Recreational Products,403700,76,295,285,2020,7189,34
Allstate,APAC,Saudi Arabia,HR,Internet & Catalog Retail,116200,83,396,89,2015,4479,61
Allstate,Europe,Switzerland,HR,Internet & Catalog Retail,155300,78,196,116,2016,1086,72
Allstate,APAC,Taiwan,HR,Internet & Catalog Retail,342000,74,178,233,2017,7728,43
Allstate,APAC,Australia,HR,Internet & Catalog Retail,465500,88,340,118,2018,8687,40
Allstate,Europe,Norway,HR,Internet & Catalog Retail,346700,88,457,219,2019,1148,49
Allstate,APAC,China,HR,Internet & Catalog Retail,312900,73,325,112,2020,9822,42
Allstate,APAC,Japan,HR,Health Care Equipment & Svcs,102800,72,329,233,2015,8957,44
Allstate,APAC,China,HR,Health Care Equipment & Svcs,267400,82,266,250,2016,6996,45
Allstate,APAC,South Korea,HR,Health Care Equipment & Svcs,186200,81,155,212,2017,3001,63
Allstate,APAC,India,HR,Health Care Equipment & Svcs,185400,75,370,189,2018,1073,58
Allstate,APAC,Saudi Arabia,HR,Health Care Equipment & Svcs,457300,91,365,139,2019,7674,41
Allstate,APAC,Indonesia,HR,Health Care Equipment & Svcs,214100,70,390,116,2020,5583,51
Allstate,APAC,India,HR,Electronics,180500,89,195,92,2015,8965,59
Allstate,APAC,South Korea,HR,Electronics,491500,84,267,62,2016,2481,58
Allstate,North America,Canada,HR,Electronics,407500,76,205,214,2017,1145,55
Allstate,APAC,Australia,HR,Electronics,411900,92,468,279,2018,3516,38
Allstate,Europe,Switzerland,HR,Electronics,189500,93,321,66,2019,3298,68
Allstate,APAC,Indonesia,HR,Electronics,287600,87,260,165,2020,6881,51
Allstate,APAC,Saudi Arabia,HR,Electrical Equipment,275700,73,397,151,2015,8083,42
Allstate,North America,US,HR,Electrical Equipment,193600,77,447,265,2016,1694,49
Allstate,APAC,UAE,HR,Electrical Equipment,430900,86,410,137,2017,3559,48
Allstate,Europe,Switzerland,HR,Electrical Equipment,101400,73,370,122,2018,1636,64
Allstate,North America,US,HR,Electrical Equipment,319700,91,268,289,2019,5652,45
Allstate,APAC,Indonesia,HR,Electrical Equipment,365200,76,96,251,2020,2078,57
Allstate,APAC,Japan,HR,Consumer Financial Services,153300,92,108,223,2015,7243,59
Allstate,APAC,China,HR,Consumer Financial Services,408900,70,240,84,2016,9911,43
Allstate,Europe,Germany,HR,Consumer Financial Services,212100,93,449,122,2017,8936,46
Allstate,APAC,UAE,HR,Consumer Financial Services,111900,83,392,105,2018,5248,59
Allstate,APAC,Saudi Arabia,HR,Consumer Financial Services,371900,75,133,277,2019,2112,53
Allstate,North America,Canada,HR,Consumer Financial Services,158900,93,261,291,2020,5721,52
Allstate,Europe,France,HR,Computer Services,243500,93,323,102,2015,2863,64
Allstate,APAC,Australia,HR,Computer Services,489400,71,171,32,2016,1254,64
Allstate,Europe,France,HR,Computer Services,203600,84,180,148,2017,6072,60
Allstate,APAC,South Korea,HR,Computer Services,354000,85,283,210,2018,3273,51
Allstate,Europe,Germany,HR,Computer Services,153600,75,317,202,2019,7237,48
Allstate,Europe,Germany,HR,Computer Services,496900,75,341,47,2020,8729,41
Allstate,North America,US,HR,Computer Hardware,178600,94,335,145,2015,9223,51
Allstate,Europe,Norway,HR,Computer Hardware,353800,80,461,100,2016,5841,45
Allstate,APAC,Indonesia,HR,Computer Hardware,454400,71,222,66,2017,6035,51
Allstate,APAC,India,HR,Computer Hardware,466200,81,297,169,2018,9076,37
Allstate,APAC,UAE,HR,Computer Hardware,406000,72,207,178,2019,7569,43
Allstate,Europe,Germany,HR,Computer Hardware,316500,76,323,148,2020,4033,52
Allstate,APAC,Indonesia,HR,Communications Equipment,499000,87,464,118,2015,7958,35
Allstate,Europe,France,HR,Communications Equipment,108500,94,268,274,2016,8829,48
Allstate,APAC,South Korea,HR,Communications Equipment,356400,86,280,147,2017,9213,44
Allstate,APAC,Saudi Arabia,HR,Communications Equipment,390000,84,321,263,2018,8437,34
Allstate,Europe,Norway,HR,Communications Equipment,291600,78,252,88,2019,3415,62
Allstate,Europe,Switzerland,HR,Communications Equipment,418200,76,409,258,2020,8745,28
Allstate,North America,US,HR,Business & Personal Services,119300,75,477,268,2015,9490,34
Allstate,APAC,South Korea,HR,Business & Personal Services,312600,90,141,255,2016,5739,52
Allstate,APAC,India,HR,Business & Personal Services,271300,70,142,275,2017,8895,42
Allstate,North America,Canada,HR,Business & Personal Services,186000,87,103,115,2018,9729,59
Allstate,APAC,Indonesia,HR,Business & Personal Services,409700,85,431,106,2019,2346,52
Allstate,APAC,China,HR,Business & Personal Services,357500,84,149,109,2020,1045,68
Allstate,APAC,Japan,HR,Broadcasting & Cable,237400,77,259,296,2015,9147,38
Allstate,Europe,Germany,HR,Broadcasting & Cable,458700,81,100,35,2016,7057,58
Allstate,Europe,Germany,HR,Broadcasting & Cable,197700,89,247,212,2017,8209,50
Allstate,APAC,UAE,HR,Broadcasting & Cable,286000,94,227,164,2018,1910,64
Allstate,APAC,India,HR,Broadcasting & Cable,287700,84,423,50,2019,9606,46
Allstate,APAC,Japan,HR,Broadcasting & Cable,301900,85,459,73,2020,4246,53
AIG,Europe,Germany,Hardware Solutions,Telecommunications services,318100,85,164,177,2015,8360,50
AIG,APAC,Japan,Hardware Solutions,Telecommunications services,401600,74,388,148,2016,1232,51
AIG,North America,Canada,Hardware Solutions,Telecommunications services,368100,71,276,285,2017,6250,37
AIG,APAC,South Korea,Hardware Solutions,Telecommunications services,416900,88,416,102,2018,9557,39
AIG,Europe,Netherlands,Hardware Solutions,Telecommunications services,377600,74,409,163,2019,9796,33
AIG,APAC,China,Hardware Solutions,Telecommunications services,133900,94,108,206,2020,6816,63
AIG,APAC,Singapore,Hardware Solutions,Software & Programming,127700,88,428,66,2015,4721,62
AIG,APAC,Indonesia,Hardware Solutions,Software & Programming,397500,71,475,202,2016,3756,38
AIG,APAC,Saudi Arabia,Hardware Solutions,Software & Programming,183000,84,297,250,2017,5775,50
AIG,APAC,Indonesia,Hardware Solutions,Software & Programming,353300,94,458,34,2018,4115,56
AIG,APAC,China,Hardware Solutions,Software & Programming,338000,86,355,102,2019,8306,46
AIG,North America,US,Hardware Solutions,Software & Programming,440900,84,387,222,2020,7955,33
AIG,APAC,India,Hardware Solutions,Semiconductors,102400,92,252,198,2015,1163,69
AIG,APAC,Australia,Hardware Solutions,Semiconductors,418100,84,256,226,2016,3045,49
AIG,APAC,South Korea,Hardware Solutions,Semiconductors,221200,85,164,195,2017,1328,67
AIG,APAC,Singapore,Hardware Solutions,Semiconductors,262100,76,219,128,2018,4427,59
AIG,APAC,Saudi Arabia,Hardware Solutions,Semiconductors,355700,76,216,49,2019,1210,67
AIG,APAC,China,Hardware Solutions,Semiconductors,104500,75,140,196,2020,8889,55
AIG,North America,Canada,Hardware Solutions,Recreational Products,408300,79,314,261,2015,6518,37
AIG,APAC,Indonesia,Hardware Solutions,Recreational Products,340800,94,300,283,2016,8364,38
AIG,APAC,Indonesia,Hardware Solutions,Recreational Products,494600,88,130,190,2017,1337,58
AIG,APAC,Japan,Hardware Solutions,Recreational Products,445000,85,366,255,2018,7579,33
AIG,APAC,China,Hardware Solutions,Recreational Products,265800,84,189,192,2019,9522,47
AIG,North America,Canada,Hardware Solutions,Recreational Products,407400,74,393,286,2020,4084,36
AIG,APAC,Saudi Arabia,Hardware Solutions,Internet & Catalog Retail,295600,91,373,160,2015,3836,53
AIG,APAC,Singapore,Hardware Solutions,Internet & Catalog Retail,328800,93,369,155,2016,8335,44
AIG,North America,Canada,Hardware Solutions,Internet & Catalog Retail,279800,86,320,47,2017,5135,60
AIG,Europe,Germany,Hardware Solutions,Internet & Catalog Retail,188100,82,105,248,2018,3562,62
AIG,APAC,Taiwan,Hardware Solutions,Internet & Catalog Retail,219800,87,203,218,2019,7528,51
AIG,APAC,Taiwan,Hardware Solutions,Internet & Catalog Retail,335700,79,393,214,2020,7262,38
AIG,APAC,Australia,Hardware Solutions,Health Care Equipment & Svcs,432900,75,296,175,2015,7101,40
AIG,APAC,UAE,Hardware Solutions,Health Care Equipment & Svcs,301800,90,154,224,2016,7163,51
AIG,APAC,South Korea,Hardware Solutions,Health Care Equipment & Svcs,442800,78,154,215,2017,5270,47
AIG,APAC,Indonesia,Hardware Solutions,Health Care Equipment & Svcs,289100,95,470,98,2018,6814,49
AIG,APAC,UAE,Hardware Solutions,Health Care Equipment & Svcs,284500,77,424,141,2019,7641,42
AIG,Europe,Norway,Hardware Solutions,Health Care Equipment & Svcs,221600,91,301,74,2020,3043,67
AIG,Europe,France,Hardware Solutions,Electronics,288500,94,468,195,2015,9403,37
AIG,APAC,Indonesia,Hardware Solutions,Electronics,435800,87,180,45,2016,4996,60
AIG,North America,Canada,Hardware Solutions,Electronics,464100,79,230,162,2017,7935,42
AIG,North America,Canada,Hardware Solutions,Electronics,282400,75,345,177,2018,3423,51
AIG,Europe,France,Hardware Solutions,Electronics,271600,76,356,87,2019,4737,55
AIG,Europe,Germany,Hardware Solutions,Electronics,237600,93,414,152,2020,5733,51
AIG,North America,Canada,Hardware Solutions,Electrical Equipment,413200,82,363,87,2015,3400,53
AIG,APAC,Japan,Hardware Solutions,Electrical Equipment,396000,90,128,200,2016,6552,51
AIG,North America,Canada,Hardware Solutions,Electrical Equipment,441300,75,112,188,2017,7611,46
AIG,Europe,Norway,Hardware Solutions,Electrical Equipment,474700,87,130,144,2018,7551,49
AIG,APAC,Japan,Hardware Solutions,Electrical Equipment,107300,86,239,241,2019,5296,57
AIG,APAC,Taiwan,Hardware Solutions,Electrical Equipment,400000,90,133,197,2020,2008,60
AIG,APAC,Taiwan,Hardware Solutions,Consumer Financial Services,361200,74,123,65,2015,1189,69
AIG,APAC,Taiwan,Hardware Solutions,Consumer Financial Services,280100,89,116,192,2016,1156,68
AIG,APAC,UAE,Hardware Solutions,Consumer Financial Services,467100,94,260,33,2017,9369,49
AIG,APAC,Japan,Hardware Solutions,Consumer Financial Services,240900,79,287,233,2018,6568,46
AIG,APAC,China,Hardware Solutions,Consumer Financial Services,125200,76,242,151,2019,3918,63
AIG,APAC,UAE,Hardware Solutions,Consumer Financial Services,238000,82,460,235,2020,5899,41
AIG,APAC,UAE,Hardware Solutions,Computer Services,482400,93,140,300,2015,5939,43
AIG,Europe,Norway,Hardware Solutions,Computer Services,124200,82,328,63,2016,5214,64
AIG,North America,US,Hardware Solutions,Computer Services,208200,94,237,87,2017,4265,67
AIG,Europe,France,Hardware Solutions,Computer Services,380600,77,416,49,2018,8736,43
AIG,Europe,Germany,Hardware Solutions,Computer Services,496200,76,410,154,2019,2134,45
